,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
17031804608,1594,3567,1620,1947,2827,2772,447,39.5,51.3,1523,27.5,724,30.7,807,15.2,400,6.6,2.6,90.8,4.4,30.0,0.0,0.0,1505,0.0,0.0,0.0,0.0,2.0,32.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804609,2513,5787,2658,3129,4680,4571,636,36.8,55.7,2724,29.4,1251,30.4,1290,25.7,1091,8.1,1.0,90.9,4.0,28.1,0.0,0.0,2368,2.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804610,1257,2421,986,1435,1994,1955,379,42.7,45.1,920,29.5,567,35.1,676,13.9,268,4.1,1.1,94.8,4.7,33.4,0.0,0.0,1199,0.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
17031804611,1958,4308,2027,2281,3516,3427,761,44.7,57.8,2092,29.9,982,29.4,967,17.5,574,5.1,1.9,93.1,5.9,25.9,0.0,0.0,1902,2.0,1.0,1.0,2.0,0.0,52.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,18.0,0.0
17031804701,2744,6686,2965,3721,5029,4913,680,31.6,46.6,2460,27.5,1264,26.9,1238,17.0,782,8.8,17.0,74.2,2.5,30.6,0.0,0.0,2629,2.0,2.0,4.0,0.0,7.0,120.0,0.0,4.0,1.0,0.0,12.0,0.0,1.0,13.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,1.0,77.0,0.0,0.0,14.0,0.0,272.0,0.0
17031804705,1632,4147,2072,2075,3222,3080,453,36.9,59.9,1978,30.0,867,27.2,788,16.7,482,11.2,11.7,77.1,2.2,28.4,0.0,0.0,1504,0.0,14.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804706,795,2697,1378,1319,2083,2016,440,41.6,63.3,1393,32.4,613,23.5,444,16.6,315,4.0,2.6,93.4,3.5,28.9,0.0,42338.0,776,2.0,0.0,2.0,0.0,0.0,17.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804709,2890,6034,2875,3159,4989,4854,1223,41.3,45.2,2340,26.6,1201,21.4,968,13.3,601,6.7,6.7,86.6,1.1,27.6,0.0,36478.0,2535,8.0,0.0,2.0,0.0,4.0,22.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,12.0,3.0,1.0,0.0,5.0,3.0,7.0,0.0,1.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17031804710,1604,4382,2098,2284,3413,3306,658,42.0,58.4,2080,31.7,1007,29.3,932,9.1,289,2.4,10.2,87.3,1.1,27.8,0.0,0.0,1582,0.0,0.0,0.0,0.0,0.0,24.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804711,3160,8433,4227,4206,6209,6013,560,30.5,56.0,3564,21.0,1170,36.2,2011,14.1,785,9.1,6.2,84.7,1.4,25.0,0.0,0.0,2956,6.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
17031804712,1893,5177,2389,2788,4089,3957,515,36.5,59.5,2515,27.8,1010,27.0,980,18.5,672,2.2,3.8,94.1,5.7,31.1,0.0,0.0,1754,0.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804713,2238,4612,2231,2381,3737,3571,275,32.3,45.3,1787,19.7,662,28.9,973,29.2,981,5.9,4.6,89.5,5.8,24.1,0.0,52469.0,2042,2.0,10.0,6.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
17031804714,1326,3666,1854,1812,2914,2805,471,38.4,53.8,1650,33.6,874,30.0,781,14.2,369,2.8,4.3,92.9,3.1,29.8,0.0,41279.0,1326,0.0,2.0,1.0,0.0,0.0,23.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,228.0,0.0
17031804715,1164,3272,1402,1870,2406,2269,337,30.7,39.6,1012,30.9,619,16.5,331,6.5,130,11.9,24.1,64.0,2.8,26.4,0.0,25540.0,995,0.0,0.0,2.0,0.0,0.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804716,1810,5490,2702,2788,4091,4015,480,38.1,68.4,2943,27.2,1037,31.3,1193,12.9,490,3.1,18.9,78.0,4.5,33.1,0.0,0.0,1780,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804803,2135,5793,2746,3047,4570,4476,719,40.8,59.7,2807,34.8,1432,24.2,995,16.8,693,5.4,5.8,88.8,3.7,27.7,0.0,0.0,2125,0.0,0.0,3.0,0.0,0.0,16.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804804,2698,6832,3408,3424,5278,5146,711,37.7,57.8,3189,23.3,1151,25.8,1273,13.7,675,7.0,4.6,88.4,6.2,30.2,0.0,0.0,2608,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804805,2493,7128,3364,3764,5319,5058,782,38.3,53.8,3082,34.2,1600,21.6,1012,10.2,479,3.7,4.3,92.0,6.4,28.3,0.0,0.0,2440,6.0,0.0,0.0,0.0,2.0,26.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804806,1154,3707,1915,1792,2747,2484,307,37.7,50.6,1500,28.6,645,8.3,186,5.2,118,11.4,7.6,81.0,0.3,25.6,0.0,0.0,1122,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804807,1828,4701,2295,2406,3507,3307,632,40.1,52.5,1969,31.7,1021,19.2,620,8.8,285,3.5,3.3,93.2,3.7,29.0,0.0,0.0,1685,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804808,894,2624,1331,1293,2041,1949,449,43.8,65.9,1427,33.1,613,30.2,559,7.0,130,7.6,3.5,88.9,4.3,28.1,0.0,38529.0,865,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804809,1507,4168,2050,2118,3246,3174,666,44.1,65.5,2251,26.0,789,27.6,838,20.6,626,1.7,1.2,97.1,6.2,29.9,0.0,50989.0,1409,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031804810,2645,7275,3284,3991,5460,5316,1198,39.6,52.2,3007,31.9,1615,23.0,1162,11.0,558,9.9,8.6,81.5,4.2,29.0,29.0,0.0,2477,9.0,0.0,23.0,0.0,4.0,42.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,4.0,0.0
17031804901,2631,6284,3050,3234,4803,4706,945,43.6,54.0,2761,25.9,1183,30.8,1406,19.9,908,7.3,4.9,87.9,11.8,31.5,0.0,0.0,2425,6.0,9.0,0.0,0.0,0.0,13.0,7.0,2.0,5.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,7.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,19.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0
17031804902,1907,5606,2851,2755,4423,4252,1027,43.7,66.4,3028,27.4,1078,24.4,959,16.9,665,1.3,6.4,92.3,9.4,32.6,0.0,0.0,1870,0.0,6.0,1.0,0.0,2.0,27.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
17031805001,1840,4878,2491,2387,3803,3659,1057,47.0,63.9,2571,25.6,904,32.5,1144,18.4,650,1.5,3.0,95.4,9.3,28.1,0.0,0.0,1784,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805002,3061,6815,3397,3418,5741,5437,898,36.2,50.7,2976,25.1,1257,22.2,1114,12.5,628,9.8,8.9,81.3,3.8,29.1,0.0,0.0,2748,7.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805105,3036,7270,3268,4002,5248,5002,498,31.3,43.1,2344,29.6,1329,14.6,655,9.1,410,17.8,16.1,66.1,5.4,25.0,0.0,0.0,2663,1.0,0.0,9.0,0.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805106,1252,2903,1300,1603,2286,2276,635,43.9,64.0,1510,22.3,489,34.0,745,20.4,448,10.2,0.8,89.0,5.7,29.4,0.0,0.0,1203,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805107,3133,6800,3783,3017,5310,5124,594,31.1,41.8,2259,32.8,1560,23.0,1095,6.5,311,7.1,8.6,84.3,3.1,23.3,23.3,30903.0,3000,5.0,1.0,13.0,0.0,1.0,61.0,0.0,3.0,2.0,0.0,14.0,0.0,0.0,12.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,8.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
17031805108,2728,6888,3447,3441,5124,4916,397,32.1,58.2,3076,21.8,999,23.2,1063,12.8,588,5.2,17.8,76.9,5.8,23.0,0.0,0.0,2413,0.0,0.0,4.0,0.0,0.0,25.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805109,1703,4349,2066,2283,3453,3347,1039,46.9,64.1,2314,23.4,733,25.8,807,18.7,585,5.3,2.9,91.8,7.4,30.4,0.0,0.0,1642,2.0,0.0,8.0,0.0,0.0,26.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
17031805110,2073,4288,2044,2244,3586,3477,1219,48.5,52.4,1912,26.6,890,38.2,1278,13.5,450,4.6,6.9,88.4,5.2,30.0,0.0,0.0,1943,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805111,2862,7457,3883,3574,5309,5046,554,34.1,54.0,3034,28.4,1368,22.0,1059,8.3,401,11.9,14.0,74.2,3.0,24.8,0.0,38671.0,2645,6.0,0.0,2.0,0.0,0.0,33.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
17031805112,1322,2975,1577,1398,2467,2404,745,50.6,58.5,1482,25.4,579,24.4,556,4.4,100,3.7,9.0,87.4,2.7,25.3,0.0,0.0,1253,0.0,2.0,3.0,0.0,0.0,31.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17031805201,1181,3570,1674,1896,3080,3041,991,50.8,53.6,1682,28.2,818,23.7,688,15.9,461,2.2,8.2,89.6,5.9,31.0,0.0,0.0,1133,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17031805202,1722,4345,2088,2257,3233,3149,660,40.3,59.2,2038,27.8,829,27.1,808,21.5,639,5.3,2.9,91.8,8.3,29.3,0.0,46548.0,1569,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805301,1231,3254,1453,1801,2609,2547,946,51.2,60.3,1614,23.0,555,21.1,510,12.4,298,11.0,2.6,86.4,3.8,27.2,0.0,0.0,1191,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805302,1350,3566,1673,1893,2961,2825,875,47.9,61.7,1883,24.4,647,30.9,819,12.9,341,9.0,4.3,86.7,7.2,28.0,0.0,0.0,1196,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805401,1538,3985,1977,2008,3206,3148,868,47.0,50.1,1675,30.9,918,17.9,533,9.2,274,7.7,5.8,86.5,7.7,28.0,0.0,0.0,1399,1.0,11.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17031805402,2053,4929,2425,2504,4148,4015,1115,49.0,54.3,2338,30.3,1138,16.3,610,6.8,254,8.4,10.7,80.9,6.2,26.9,26.9,0.0,1849,1.0,0.0,2.0,0.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,10.0,15.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
17031805501,1625,3881,1895,1986,3021,2930,771,45.1,49.6,1570,22.9,627,32.2,882,19.7,539,4.8,6.4,88.8,12.7,30.5,0.0,0.0,1493,6.0,0.0,1.0,0.0,0.0,32.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,342.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805502,1480,3955,1731,2224,2815,2584,677,43.3,55.3,1689,14.1,351,33.8,843,35.7,891,4.1,4.5,91.4,10.9,29.6,0.0,0.0,1424,2.0,0.0,0.0,2.0,0.0,18.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
17031805600,1529,4581,2374,2207,3256,3146,644,41.0,66.3,2287,19.9,583,38.5,1129,30.6,896,2.7,0.6,96.7,17.6,30.6,0.0,0.0,1474,2.0,0.0,0.0,0.0,2.0,40.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805701,2053,5141,2438,2703,3819,3607,873,45.0,60.6,2416,25.7,900,33.2,1160,23.9,838,3.5,4.0,92.4,11.9,30.1,0.0,56709.0,1949,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
17031805702,762,1971,935,1036,1459,1425,331,43.4,56.3,861,21.0,283,37.3,504,23.9,322,3.5,4.8,91.8,9.6,30.6,0.0,0.0,712,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805801,1040,2359,1112,1247,1944,1901,614,51.5,59.0,1188,31.5,571,23.9,433,22.8,413,7.2,2.0,90.8,15.8,32.6,0.0,61008.0,1009,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805802,1925,4732,2189,2543,3576,3408,665,40.9,56.4,2116,24.7,797,32.0,1035,20.5,662,3.0,4.2,92.7,12.0,29.0,0.0,0.0,1806,0.0,0.0,0.0,0.0,2.0,18.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031805901,1838,4133,2042,2091,3450,3314,873,43.0,53.1,1890,28.7,889,26.0,805,16.9,523,5.9,2.3,91.8,8.4,29.5,0.0,0.0,1740,3.0,0.0,2.0,0.0,0.0,20.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0
17031805902,2257,6559,3074,3485,4977,4834,1484,46.9,66.5,3488,24.5,1147,25.4,1190,15.3,718,11.2,2.6,86.1,11.0,30.4,0.0,0.0,2149,1.0,0.0,3.0,0.0,2.0,32.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031806001,2827,6039,3210,2829,4956,4694,808,40.9,43.4,2164,22.2,1006,25.1,1138,14.7,667,13.7,8.4,77.9,7.7,26.1,0.0,0.0,2548,0.0,0.0,2.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17031806002,3050,7651,3333,4318,5902,5780,1136,37.8,51.2,3098,24.9,1319,22.6,1195,9.8,519,19.0,9.3,71.7,3.1,30.1,0.0,31377.0,2727,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
17031806003,3125,7350,3805,3545,5958,5600,1237,42.3,55.1,3529,21.9,1182,30.7,1660,9.9,536,6.5,10.4,83.1,2.8,31.4,31.4,0.0,2798,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031806004,2957,7595,3682,3913,6220,6101,1621,42.9,51.7,3331,24.5,1418,19.9,1153,8.5,494,9.1,7.9,82.9,5.4,24.8,24.8,0.0,2690,13.0,0.0,3.0,2.0,2.0,67.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,13.0,4.0,2.0,1.0,2.0,1.0,19.0,0.0,2.0,7.0,15.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
17031806102,1525,4061,2084,1977,3304,3186,769,45.0,53.5,1862,34.0,1036,25.9,789,10.3,315,5.3,2.6,92.1,8.8,30.0,0.0,43860.0,1473,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
