,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
53033031907,2932,7735,3637,4098,5907,5786,967,39.7,60.2,3772,30.4,1653,34.6,1879,17.7,964,3.5,3.3,93.2,3.7,33.0,0.0,0.0,2787,0.0,7.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
53033031908,2028,4595,2431,2164,3553,3499,527,36.1,42.5,1560,36.2,1169,23.9,772,9.4,302,9.1,10.1,80.8,5.2,33.0,0.0,0.0,1914,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,38.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
53033031909,1208,3227,1644,1583,2515,2381,386,43.5,55.3,1476,36.0,835,29.2,676,18.7,434,4.5,3.7,91.8,7.6,32.2,0.0,0.0,1172,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
53033032002,1245,3373,1680,1693,2576,2529,444,45.3,62.9,1688,40.4,1007,20.9,521,8.5,212,3.8,4.0,92.2,1.1,34.4,0.0,61277.0,1229,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0
53033032003,2006,5148,2607,2541,3959,3772,774,47.7,59.6,2549,40.2,1452,22.2,803,10.0,362,7.0,2.2,90.8,1.9,33.7,0.0,0.0,1942,0.0,8.0,5.0,1.0,0.0,63.0,3.0,6.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,15.0,1.0,0.0,15.0,2.0,0.0,0.0
53033032005,2452,7160,3677,3483,5242,4851,394,35.1,48.6,2747,31.8,1467,15.1,699,8.1,376,13.0,5.3,81.6,3.3,33.4,33.4,0.0,2315,3.0,6.0,6.0,0.0,2.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,28.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032006,1915,4567,2112,2455,3761,3612,735,45.6,58.7,2323,40.2,1379,23.2,794,8.4,287,4.2,5.2,90.5,2.1,34.0,0.0,0.0,1867,3.0,8.0,3.0,0.0,1.0,14.0,3.0,3.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,11.0,4.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
53033032007,1421,3611,1846,1765,2738,2627,402,43.8,58.3,1700,39.8,1005,25.4,642,10.0,252,5.0,3.4,91.6,3.0,33.5,0.0,0.0,1355,1.0,2.0,2.0,0.0,0.0,22.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0
53033032008,1631,4253,2090,2163,3251,3058,378,38.7,60.6,2106,41.0,1180,20.6,593,8.7,250,2.5,6.1,91.4,2.3,36.1,0.0,0.0,1460,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032010,2203,5508,2538,2970,3786,3649,684,39.0,65.4,2632,39.5,1411,31.8,1135,9.3,334,6.1,1.5,92.5,5.5,39.0,0.0,66773.0,2049,13.0,12.0,13.0,0.0,9.0,95.0,6.0,3.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,24.0,10.0,0.0,24.0,0.0,0.0,9.0,0.0,10.0,0.0
53033032011,1470,4470,2306,2164,2892,2825,225,36.8,63.5,2017,39.9,1096,23.9,656,10.8,296,2.8,0.6,96.7,2.3,35.3,0.0,0.0,1407,2.0,50.0,19.0,0.0,4.0,94.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,1.0,4.0,8.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,51.0,3.0,0.0,5.0,1.0,0.0,42.0,0.0,0.0,0.0
53033032102,1910,5063,2637,2426,4023,3887,748,46.8,64.0,2754,27.4,1019,32.9,1222,18.5,688,3.2,3.5,93.4,5.9,31.9,0.0,0.0,1833,0.0,30.0,1.0,0.0,0.0,25.0,3.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0
53033032103,2149,4347,2086,2261,3599,3459,490,40.3,47.5,1752,38.7,1261,25.3,825,17.7,576,9.9,4.9,85.2,11.0,23.6,0.0,0.0,2032,18.0,5.0,7.0,2.0,9.0,81.0,9.0,9.0,4.0,0.0,4.0,4.0,18.0,19.0,0.0,2.0,3.0,40.0,34.0,10.0,7.0,4.0,6.0,10.0,0.0,4.0,9.0,50.0,2.0,34.0,2.0,0.0,14.0,5.0,8.0,0.0
53033032104,2476,5985,2690,3295,4613,4481,796,42.8,57.0,2712,29.5,1280,32.5,1414,17.3,752,8.3,9.6,82.1,5.2,29.9,0.0,0.0,2476,0.0,12.0,0.0,0.0,1.0,30.0,8.0,2.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,4.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0
53033032203,2663,7530,3532,3998,5446,5181,513,39.0,73.1,4304,27.2,1369,44.3,2227,23.3,1174,4.1,1.9,94.0,6.2,30.5,0.0,86758.0,2599,1.0,10.0,1.0,0.0,1.0,33.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032207,1230,3300,1687,1613,2499,2369,398,42.5,70.7,1907,23.7,514,48.0,1042,18.1,394,2.2,3.4,94.4,2.9,30.3,0.0,74375.0,1151,2.0,8.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
53033032208,4260,8766,3960,4806,6986,6841,2064,44.6,53.0,3845,24.7,1634,36.8,2437,25.6,1694,4.7,2.1,93.2,7.7,28.8,28.8,0.0,4056,3.0,17.0,10.0,1.0,4.0,113.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,15.0,9.0,1.0,2.0,0.0,1.0,7.0,0.0,3.0,34.0,12.0,1.0,4.0,0.0,0.0,12.0,0.0,2.0,0.0
53033032210,4634,12302,6088,6214,8456,8267,446,35.0,71.9,6516,24.3,1949,37.5,2999,28.0,2243,2.7,1.6,95.7,9.8,31.6,31.6,79013.0,4413,5.0,63.0,2.0,2.0,4.0,140.0,11.0,5.0,7.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,12.0,6.0,5.0,1.0,0.0,1.0,3.0,0.0,4.0,80.0,15.0,0.0,7.0,0.0,0.0,11.0,3.0,494.0,0.0
53033032211,1788,4951,2462,2489,3478,3380,377,39.5,68.3,2580,25.4,839,39.7,1311,27.0,892,2.7,2.1,95.2,9.6,28.5,28.5,0.0,1732,8.0,1.0,1.0,0.0,1.0,23.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
53033032212,3078,8608,4089,4519,6084,5898,542,35.3,69.0,4391,17.6,992,43.4,2443,27.4,1543,3.2,1.4,95.4,6.4,29.7,29.7,0.0,2921,1.0,4.0,0.0,0.0,1.0,24.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032213,1523,4587,2116,2471,3133,2930,377,41.5,71.9,2412,20.5,582,42.6,1209,27.1,769,1.6,0.0,98.4,6.3,34.0,0.0,0.0,1446,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032214,2036,6347,2944,3403,4094,3954,262,37.0,74.2,3354,16.4,628,43.5,1664,29.5,1129,1.5,1.8,96.8,5.4,32.2,0.0,97601.0,1988,5.0,0.0,1.0,0.0,1.0,57.0,11.0,2.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,43.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
53033032215,1485,5276,2738,2538,3083,3037,223,35.2,80.9,2701,12.4,364,48.8,1435,34.3,1009,1.3,0.8,97.9,4.1,34.6,34.6,0.0,1458,0.0,8.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,30.0,0.0
53033032307,2384,6727,3414,3313,5030,4828,742,41.0,63.7,3485,31.8,1432,32.4,1456,18.9,852,2.3,1.3,96.4,4.6,27.7,0.0,63059.0,2329,0.0,1.0,0.0,0.0,3.0,26.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
53033032309,3714,6592,3513,3079,5535,5303,503,32.5,47.1,2651,16.2,740,37.3,1708,40.0,1831,11.3,3.0,85.7,15.2,20.5,0.0,0.0,3101,19.0,16.0,10.0,2.0,8.0,277.0,10.0,10.0,7.0,0.0,6.0,1.0,23.0,28.0,1.0,3.0,8.0,61.0,37.0,22.0,11.0,6.0,13.0,12.0,2.0,3.0,147.0,46.0,0.0,28.0,0.0,0.0,29.0,8.0,0.0,0.0
53033032311,2086,5898,2817,3081,4331,4176,408,42.9,65.6,3119,29.8,1207,32.3,1309,23.8,965,4.1,3.0,92.9,1.6,31.8,0.0,0.0,2023,0.0,6.0,0.0,0.0,0.0,22.0,8.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,882.0,0.0
53033032313,2566,6704,3378,3326,4982,4942,409,32.6,62.0,3153,23.2,1094,28.1,1326,31.9,1509,7.6,11.3,81.2,3.2,20.9,20.9,0.0,2437,2.0,25.0,14.0,0.0,2.0,135.0,9.0,6.0,12.0,0.0,6.0,0.0,5.0,6.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,2.0,10.0,0.0,3.0,71.0,8.0,0.0,25.0,0.0,0.0,14.0,1.0,0.0,0.0
53033032315,2136,5291,2767,2524,4023,3865,486,43.6,70.0,2992,27.0,1023,38.7,1467,18.3,695,4.7,2.3,93.0,6.3,33.8,0.0,0.0,1950,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,0.0
53033032316,1902,5769,3038,2731,3885,3751,459,39.5,71.6,3001,15.4,559,47.7,1730,30.2,1098,3.2,3.4,93.4,3.9,29.8,0.0,100283.0,1847,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53033032317,2195,6303,3233,3070,4499,4331,571,39.0,77.4,3734,19.4,811,42.2,1768,29.3,1228,5.7,1.3,93.0,2.8,27.4,0.0,0.0,2143,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032318,1984,5797,3013,2784,3946,3781,256,37.4,73.6,3102,15.7,570,43.5,1582,34.3,1248,3.2,1.8,95.0,7.6,29.7,0.0,92500.0,1911,1.0,5.0,1.0,0.0,0.0,14.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
53033032319,2757,5027,2347,2680,3984,3902,706,39.5,41.1,1711,29.2,1045,29.7,1063,20.6,737,8.1,4.6,87.3,5.8,26.2,0.0,0.0,2488,15.0,1.0,5.0,2.0,4.0,106.0,3.0,6.0,2.0,0.0,1.0,1.0,5.0,20.0,0.0,2.0,2.0,28.0,19.0,4.0,2.0,4.0,4.0,5.0,0.0,7.0,11.0,28.0,0.0,19.0,0.0,2.0,5.0,2.0,0.0,0.0
53033032320,1589,4682,2218,2464,3396,3195,578,44.7,66.5,2445,22.1,681,37.0,1141,22.3,689,1.5,2.5,96.0,3.5,28.9,28.9,0.0,1560,0.0,0.0,0.0,0.0,2.0,36.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
53033032321,1820,5256,2764,2492,3738,3640,480,39.6,77.5,3056,16.3,574,38.4,1350,37.1,1304,3.4,2.1,94.6,1.7,25.3,0.0,0.0,1713,0.0,16.0,0.0,0.0,0.0,52.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,2.0,0.0,3.0,0.0,1.0,35.0,0.0,150.0,0.0
53033032322,1178,3621,1804,1817,2677,2496,257,42.1,68.1,1985,25.9,616,39.3,936,28.2,672,2.1,1.2,96.7,4.8,27.4,0.0,0.0,1178,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
53033032323,2224,5666,2796,2870,4216,4123,867,37.6,70.2,3098,20.2,805,43.1,1719,27.8,1110,2.1,0.7,97.2,3.7,23.6,0.0,0.0,2224,0.0,4.0,0.0,0.0,0.0,37.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53033032324,2204,5317,2381,2936,4238,4109,528,36.4,46.8,2069,36.3,1401,26.4,1019,18.6,719,10.7,1.8,87.5,5.0,20.5,20.5,0.0,2204,0.0,0.0,0.0,2.0,0.0,28.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
53033032325,2502,5114,2585,2529,3986,3933,270,33.7,56.3,2323,21.1,745,35.4,1253,29.0,1027,8.7,6.9,84.4,10.0,23.5,0.0,0.0,2286,0.0,6.0,0.0,0.0,0.0,22.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0
53033032326,1463,4272,2205,2067,3130,2918,532,43.9,63.5,2217,22.0,620,44.5,1252,19.3,543,7.0,3.8,89.2,6.0,28.7,0.0,0.0,1433,1.0,12.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,0.0
53033032327,2126,3995,1944,2051,3672,3609,1792,64.0,73.6,2739,24.3,841,33.5,1160,30.9,1072,2.9,2.6,94.6,3.4,30.3,0.0,74620.0,1909,0.0,4.0,0.0,0.0,0.0,32.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0
53033032328,1172,3376,1723,1653,2457,2348,371,39.5,64.0,1687,28.1,630,35.9,805,25.5,571,2.7,3.4,93.9,2.6,28.8,0.0,0.0,1137,0.0,0.0,2.0,0.0,0.0,36.0,11.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53033032329,3112,8697,4130,4567,5931,5886,604,35.9,73.7,4617,16.6,935,38.8,2177,37.7,2115,1.6,0.7,97.6,2.6,29.0,0.0,0.0,2991,4.0,18.0,12.0,0.0,0.0,76.0,12.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,56.0,8.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
53033032401,2249,5733,2767,2966,4087,3845,535,39.1,57.9,2542,32.8,1234,31.0,1164,10.3,386,10.9,3.4,85.7,2.7,35.5,0.0,56307.0,2090,0.0,8.0,2.0,0.0,0.0,105.0,11.0,6.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,12.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,18.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,14.0,0.0
53033032402,2440,6377,3127,3250,4685,4279,487,37.8,59.7,3020,36.8,1534,30.9,1289,12.4,517,3.2,1.2,95.7,3.6,36.8,0.0,0.0,2362,2.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
53033032500,2118,5399,2718,2681,4197,4038,586,43.6,55.6,2506,29.7,1145,29.5,1139,13.8,531,4.9,5.6,89.4,2.2,35.8,35.8,0.0,1991,1.0,12.0,0.0,0.0,0.0,46.0,6.0,3.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,0.0,0.0,49.0,0.0,14.0,0.0
53033032601,1203,2624,1326,1298,2108,2042,334,42.9,63.6,1406,31.3,608,26.6,516,11.9,231,5.5,4.3,90.2,1.7,29.5,0.0,54435.0,1053,0.0,0.0,0.0,0.0,0.0,28.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
53033032602,4157,12602,6448,6154,8189,7962,651,34.9,71.8,6344,27.9,2198,41.9,3296,19.0,1494,2.0,1.8,96.2,5.0,32.9,32.9,80360.0,3987,3.0,12.0,0.0,0.0,6.0,108.0,8.0,5.0,5.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,2.0,12.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,77.0,11.0,4.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0
53033032702,3011,6775,3501,3274,4979,4891,456,41.2,67.4,3529,38.3,1818,26.5,1260,12.0,570,5.0,1.6,93.4,1.8,33.1,0.0,0.0,2600,1.0,76.0,1.0,2.0,0.0,128.0,2.0,0.0,7.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,155.0,0.0,2.0,0.0
53033032703,894,2262,1112,1150,1691,1638,149,36.4,52.7,952,36.0,552,27.9,428,7.8,119,2.2,7.3,90.5,2.6,25.7,0.0,0.0,879,4.0,31.0,19.0,0.0,4.0,49.0,7.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,8.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,70.0,3.0,1.0,29.0,9.0,0.0,15.0,1.0,4.0,0.0
53033032704,2692,6535,3283,3252,4877,4620,732,39.3,56.5,2883,33.4,1496,27.5,1233,8.6,384,14.9,4.0,81.1,1.3,26.2,0.0,0.0,2492,6.0,13.0,4.0,2.0,2.0,116.0,14.0,5.0,10.0,0.0,3.0,2.0,9.0,14.0,0.0,1.0,3.0,14.0,3.0,32.0,2.0,4.0,0.0,6.0,0.0,8.0,38.0,0.0,1.0,9.0,0.0,0.0,11.0,2.0,0.0,0.0
53033032800,1673,2352,1277,1075,1934,1866,308,50.0,58.4,1193,35.2,631,23.3,418,14.2,254,4.4,5.6,90.0,0.9,35.1,0.0,51275.0,997,2.0,68.0,2.0,0.0,0.0,87.0,6.0,3.0,1.0,44.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,136.0,0.0,0.0,0.0
53033990100,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053060200,548,1020,648,372,971,924,128,35.5,27.2,267,28.4,229,25.9,209,19.7,159,29.6,8.1,62.3,10.0,29.1,0.0,0.0,448,0.0,10.0,3.0,0.0,2.0,47.0,0.0,0.0,2.0,0.0,4.0,4.0,7.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,0.0,12.0,2.0,0.0,15.0,2.0,0.0,0.0
53053060300,2108,4152,2056,2096,3427,3354,853,45.7,53.9,1921,31.1,988,23.5,748,20.6,654,7.5,9.1,83.3,2.9,28.4,0.0,0.0,1827,3.0,42.0,3.0,3.0,2.0,104.0,1.0,1.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,13.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,4.0,0.0,0.0,73.0,0.0,6.0,0.0
53053060400,1758,3907,2066,1841,3167,3043,566,43.8,53.1,1753,31.1,900,29.4,851,22.4,650,9.9,1.6,88.5,5.3,26.9,0.0,0.0,1580,0.0,0.0,2.0,0.0,0.0,16.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
