,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
6037576602,2924,4263,2262,2001,4012,3879,528,40.0,33.2,1341,32.8,1207,32.7,1204,22.8,838,17.4,3.6,79.0,5.3,32.9,0.0,0.0,2647,0,2,0,0,2,0,0,0,0,1,12,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,8,14,0,4,0,0,13,4,190,0
6037576700,2352,4104,1990,2114,3654,3562,771,43.4,29.6,1115,33.0,1113,30.9,1045,21.8,736,9.6,8.1,82.4,4.4,29.8,0.0,0.0,2184,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,13,0,13,0,0,3,0,538,0
6037576801,2236,4220,1966,2254,3581,3396,386,37.2,26.6,995,28.8,928,25.9,837,10.1,325,27.3,18.0,54.7,4.6,27.7,27.7,0.0,2079,0,0,0,2,0,2,2,1,6,0,0,0,1,2,0,0,1,5,1,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,518,0
6037576802,2011,3833,1767,2066,3205,3101,279,35.8,30.5,1021,26.9,792,31.4,924,17.5,515,15.4,7.5,77.1,5.5,30.7,0.0,0.0,1902,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,6,0,0,0,0,568,0
6037576901,1956,6672,3292,3380,4568,4302,304,26.6,30.5,1490,25.1,902,6.9,250,2.6,95,41.7,19.2,39.1,17.4,29.1,0.0,0.0,1864,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,14,0,2,0,0,1,0,582,0
6037576903,1475,4469,2158,2311,3123,2930,138,27.7,30.4,1030,32.4,762,10.7,251,4.9,115,27.0,19.4,53.6,13.0,30.0,0.0,0.0,1442,3,0,0,0,2,4,2,1,3,0,0,1,2,2,0,0,0,4,4,0,0,0,0,6,0,0,0,10,0,3,0,0,0,0,308,0
6037576904,1237,3150,1584,1566,2603,2478,140,34.1,35.0,954,32.5,695,16.8,359,5.1,109,21.3,20.0,58.7,6.4,26.2,0.0,33534.0,1189,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,570,0
6037577000,3260,7203,3327,3876,6129,5723,433,33.4,28.6,1810,33.2,1647,28.6,1418,12.0,596,15.4,6.5,78.1,3.4,32.5,0.0,0.0,3069,2,1,2,2,0,36,7,0,4,1,0,2,1,2,0,0,1,4,8,3,0,0,3,0,0,2,12,34,0,48,0,0,1,0,950,0
6037577100,3491,7238,3794,3444,5893,5620,730,35.3,30.5,1855,30.0,1546,33.1,1706,17.2,887,8.1,13.9,78.0,3.7,30.2,0.0,0.0,3491,2,0,0,0,0,8,4,7,9,0,0,3,1,1,0,0,0,4,0,0,1,0,2,2,0,0,0,23,0,50,0,0,0,1,1540,0
6037577200,3369,5279,2506,2773,4954,4906,640,37.3,31.2,1563,29.0,1365,35.2,1658,23.0,1084,7.5,2.6,89.8,3.9,30.9,0.0,56916.0,3249,0,0,0,0,1,5,0,0,0,2,5,1,0,1,0,0,1,7,2,1,0,0,0,2,0,1,2,19,0,22,0,0,8,1,660,0
6037577300,3422,5505,2663,2842,5026,4931,665,35.3,28.7,1468,28.4,1298,34.3,1569,26.8,1225,11.6,5.4,83.1,0.0,31.4,0.0,50727.0,3119,2,0,0,0,1,18,1,2,0,1,2,1,6,2,0,0,2,19,7,14,2,0,1,0,0,1,58,6,0,21,0,0,3,2,940,0
6037577400,1790,2973,1327,1646,2603,2575,432,42.1,37.9,1007,20.1,486,36.5,883,28.9,699,8.5,6.4,85.2,0.0,28.2,0.0,0.0,1568,5,0,0,0,0,10,0,2,2,1,0,2,11,3,0,0,0,13,12,10,4,0,0,0,0,0,0,5,0,28,0,1,1,1,746,0
6037577501,1771,3534,1607,1927,2946,2934,842,49.0,47.4,1454,24.8,691,35.2,980,28.4,792,9.8,2.3,87.9,1.0,30.6,0.0,0.0,1723,1,1,0,0,2,0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,244,0
6037577504,888,1447,791,656,1251,1251,271,47.6,35.9,459,23.8,288,30.6,371,21.9,265,6.1,7.5,86.5,5.7,35.1,0.0,0.0,737,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,380,0
6037577602,1781,3423,1793,1630,3006,2962,999,49.6,51.0,1606,24.9,710,36.3,1037,23.9,683,9.8,7.4,82.7,0.5,27.7,0.0,0.0,1687,1,0,0,0,1,15,2,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,12,0,0,0,0,4,0,680,0
6037577603,3816,8073,4360,3713,6805,6646,1389,45.0,50.1,3466,30.0,1851,37.2,2293,26.1,1611,11.3,3.8,84.8,4.0,32.2,0.0,0.0,3710,2,2,0,0,0,14,5,1,2,1,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,14,12,0,5,0,0,2,1,894,0
6037577604,818,1314,615,699,1179,1173,335,55.5,50.7,607,28.5,320,31.4,353,28.7,323,6.6,0.8,92.6,1.7,30.5,0.0,0.0,741,5,0,0,4,1,6,0,1,0,0,0,0,4,2,0,0,2,14,4,0,2,0,1,10,0,0,2,11,0,1,0,0,0,0,28,0
6037599000,2092,3571,1608,1963,2493,2386,413,34.8,43.6,1191,22.7,501,11.4,252,8.8,195,14.9,11.3,73.8,0.0,8.6,0.0,0.0,1227,5,16,4,1,3,2,5,7,5,0,109,2,3,2,0,1,0,30,11,10,2,2,0,6,0,0,28,1,1,13,2,0,106,2,416,0
6037599100,195,493,300,193,427,406,17,39.8,48.6,216,65.5,245,9.9,37,10.7,40,6.3,10.6,83.1,0.0,53.6,0.0,0.0,113,0,24,3,1,0,17,0,1,0,60,0,2,1,0,0,0,0,3,0,0,1,0,0,1,0,0,12,3,0,7,0,0,77,0,50,0
6037600100,2203,7055,3282,3773,4579,4328,600,27.5,27.7,1370,31.1,1214,5.2,203,0.6,22,46.0,13.8,40.2,17.4,41.1,0.0,21628.0,2038,0,0,0,0,0,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,1114,0
6037600201,1365,4451,2288,2163,2949,2774,279,28.0,29.5,923,27.1,674,2.9,72,1.4,35,33.3,15.6,51.1,11.2,35.4,0.0,20155.0,1238,0,0,0,0,0,30,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,662,0
6037600202,2316,6657,3143,3514,4846,4358,782,31.6,19.7,1029,34.8,1358,4.3,168,1.2,48,38.8,21.8,39.4,26.6,37.5,0.0,20974.0,2155,0,0,0,0,0,40,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,1,1068,0
6037600302,1183,2871,1279,1592,2350,2271,535,39.9,35.6,854,46.5,976,7.2,151,2.6,55,31.5,10.3,58.2,5.7,31.6,0.0,0.0,1051,0,0,0,0,0,26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,294,0
6037600303,1235,4036,1524,2512,2864,2595,155,27.1,27.9,866,25.4,553,5.4,118,1.9,42,39.2,13.5,47.3,15.2,30.3,0.0,0.0,1162,0,0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0
6037600304,1182,3495,1651,1844,2186,2028,242,26.7,35.4,828,25.2,464,2.3,43,2.7,50,43.7,21.3,35.0,19.0,35.8,0.0,0.0,1060,0,0,0,0,0,22,3,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,480,0
6037600400,1598,4001,1794,2207,3097,2957,712,39.3,25.0,786,37.5,978,12.9,335,1.4,36,18.0,15.3,66.7,4.0,29.2,0.0,0.0,1479,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,800,0
6037600501,944,2767,1214,1553,2162,2050,392,39.5,31.4,709,46.6,879,15.6,295,6.4,120,13.0,5.3,81.6,16.9,32.5,0.0,0.0,899,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0
6037600502,682,2221,1005,1216,1715,1638,303,38.9,46.6,840,38.0,579,8.2,125,5.4,83,7.1,12.3,80.6,8.4,31.1,0.0,34904.0,660,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,234,0
6037600601,1014,2682,1297,1385,2179,2073,565,42.1,31.3,696,45.8,851,12.9,239,10.8,200,13.1,9.3,77.6,8.0,30.3,0.0,0.0,923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0
6037600602,774,2455,1103,1352,1680,1509,115,26.8,24.1,434,28.6,378,3.9,52,1.3,17,43.0,19.7,37.3,12.7,36.4,0.0,20893.0,712,4,0,0,0,0,2,6,2,0,0,0,0,0,11,0,0,0,4,0,2,0,0,0,9,0,2,2,4,0,2,0,0,0,0,138,0
6037600702,1427,4683,2276,2407,3554,3286,518,39.0,34.4,1300,36.3,1128,16.1,501,18.4,571,15.1,14.7,70.2,1.2,33.9,33.9,0.0,1371,0,0,0,0,2,7,1,0,0,0,14,0,1,4,0,0,0,0,2,0,0,0,0,6,0,2,0,3,0,0,0,0,14,0,138,0
6037600703,996,1890,725,1165,1693,1687,471,51.4,35.7,614,33.8,523,20.6,319,17.8,275,6.3,1.4,92.3,0.4,31.6,0.0,41050.0,910,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0
6037600704,1307,3321,1359,1962,2490,2389,544,37.5,40.4,1075,44.8,996,20.0,444,11.3,251,13.2,8.5,78.3,4.5,29.0,0.0,0.0,1217,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,0,0,0,0,134,0
6037600801,1311,3356,1510,1846,2787,2674,646,45.5,35.2,1003,39.0,990,22.6,572,7.3,184,6.2,10.4,83.3,3.4,32.8,0.0,0.0,1259,0,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,230,0
6037600802,1242,2495,1176,1319,2080,1934,452,47.1,36.5,761,40.9,746,15.0,273,13.5,247,14.5,2.1,83.4,12.3,24.8,0.0,42625.0,1144,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,2,0,174,0
6037600902,2643,6480,2952,3528,4870,4635,435,34.7,27.3,1411,37.7,1593,11.2,473,8.7,368,27.9,15.7,56.4,11.1,32.9,0.0,0.0,2504,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,2,0,396,0
6037600911,1166,3423,1804,1619,2564,2396,338,32.2,44.3,1179,38.0,838,13.4,295,5.3,117,19.3,9.7,71.0,3.6,30.7,30.7,0.0,1089,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,598,0
6037600912,1555,5593,2701,2892,4234,3940,498,33.7,36.7,1639,29.7,1099,11.0,408,6.7,247,21.7,13.2,65.1,6.2,33.9,0.0,0.0,1501,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,12,0,0,0,0,834,0
6037601001,1152,1982,857,1125,1685,1641,601,53.3,23.7,412,38.7,612,17.2,271,5.4,85,23.4,23.6,53.0,9.4,30.1,0.0,0.0,1033,0,0,0,0,0,4,3,1,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,7,0,72,0,0,0,0,206,0
6037601002,2171,5397,2626,2771,4120,3986,548,36.1,30.5,1337,45.8,1681,9.2,336,2.2,82,25.8,12.1,62.1,7.7,31.3,0.0,0.0,2095,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,420,0
6037601100,2238,6087,2743,3344,4435,4099,552,31.1,31.1,1462,30.2,1128,8.8,328,1.5,56,30.4,22.2,47.4,13.0,29.4,29.4,0.0,2140,0,0,0,0,4,4,1,0,2,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,24,0,374,0
6037601202,1064,3915,1976,1939,2669,2525,245,31.4,49.8,1415,18.5,410,7.0,156,4.1,90,27.4,9.7,62.9,6.1,22.6,0.0,0.0,1043,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,290,0
6037601211,1141,3057,1511,1546,2278,2129,429,37.8,27.1,667,36.6,738,9.7,195,3.2,65,19.3,27.6,53.1,14.1,29.4,0.0,29673.0,1124,0,0,0,0,0,0,6,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,10,0,160,0
6037601212,2096,6417,3080,3337,4610,4284,499,30.1,34.0,1673,29.0,1113,5.9,226,3.5,136,22.6,16.8,60.6,8.6,27.4,0.0,23491.0,2036,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,568,0
6037601301,808,1964,936,1028,1470,1442,174,35.9,42.3,650,40.4,557,28.3,390,13.6,187,6.9,7.5,85.6,10.6,30.0,0.0,0.0,743,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,52,0
6037601302,3089,7618,3260,4358,5527,5164,430,32.5,35.7,2004,38.2,1890,18.1,897,8.3,410,17.1,14.4,68.4,5.8,29.3,0.0,0.0,2871,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,1,0,206,0
6037601303,2195,4826,2095,2731,3442,3253,579,32.5,22.2,798,43.2,1343,12.4,385,5.5,172,25.0,17.2,57.8,12.2,33.5,0.0,0.0,2012,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,130,0
6037601401,1658,5190,2799,2391,3979,3754,441,33.6,26.0,1072,33.7,1156,14.8,509,2.7,93,20.3,20.2,59.5,10.3,33.3,0.0,25123.0,1552,0,0,9,0,0,17,3,0,1,0,12,0,0,6,0,0,0,5,0,0,0,1,0,0,0,3,14,1,0,22,0,0,6,2,488,0
6037601402,1361,5052,2516,2536,3973,3738,599,32.6,40.9,1744,24.8,832,7.8,260,2.3,76,18.0,9.5,72.4,2.9,29.3,29.3,0.0,1312,0,0,0,0,0,8,1,0,1,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,716,0
6037601501,1107,3972,1788,2184,2753,2422,103,26.9,42.2,1259,18.8,395,3.5,74,0.5,11,31.2,20.8,48.0,12.2,28.7,28.7,0.0,1084,0,0,1,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,238,0
6037601502,941,4174,2165,2009,2879,2594,309,29.4,41.9,1318,23.6,556,4.9,115,1.9,45,31.0,20.6,48.5,10.8,23.9,0.0,0.0,910,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0
6037601600,1110,4147,2179,1968,2853,2696,351,29.2,40.1,1220,16.6,396,10.6,253,0.8,19,32.2,10.1,57.7,13.9,23.0,0.0,0.0,1058,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,574,0
6037601700,1369,5569,2768,2801,3720,3465,231,27.9,38.4,1541,14.6,446,4.1,124,0.4,13,40.2,7.0,52.9,7.5,24.4,0.0,18684.0,1304,0,0,0,0,0,4,4,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,35,0,728,0
6037601801,897,3677,1843,1834,2540,2280,192,30.0,41.2,1100,15.4,315,2.0,42,0.1,3,37.2,16.8,46.0,4.5,21.3,21.3,0.0,851,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,21,0,648,0
6037601802,1087,4111,2066,2045,2858,2733,144,29.4,45.2,1360,18.4,465,3.1,78,2.7,68,28.9,13.1,58.1,5.1,30.8,0.0,21465.0,971,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,698,0
6037601900,1311,5319,2485,2834,3388,2967,270,25.9,45.0,1687,20.6,562,8.1,222,0.4,12,33.8,25.2,41.0,7.7,29.0,0.0,18977.0,1248,0,0,0,0,0,2,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,822,0
6037602002,887,3065,1567,1498,2281,2132,199,30.5,41.0,967,24.5,465,6.0,113,2.6,50,21.1,17.7,61.3,4.8,27.1,0.0,20748.0,845,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,578,0
6037602003,1329,5022,2365,2657,3387,3093,376,29.0,44.8,1639,23.7,673,3.5,100,2.0,58,32.9,18.3,48.9,7.0,30.0,0.0,22637.0,1289,0,0,0,0,0,0,2,0,1,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1024,0
6037602004,1111,4122,2026,2096,3058,2932,301,30.1,35.7,1145,19.7,499,8.9,225,1.0,25,29.1,15.9,55.0,9.0,26.7,0.0,0.0,1075,1,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,5,0,852,0
6037602103,2253,6488,3069,3419,4631,4263,613,31.8,40.1,1959,32.8,1296,10.7,424,3.6,144,21.6,10.0,68.4,14.2,29.5,0.0,0.0,2096,0,0,0,0,2,2,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,10,0,750,0
6037602104,1807,5893,2770,3123,4068,3836,428,32.0,29.8,1283,27.5,985,11.0,394,4.9,176,25.7,14.7,59.6,14.4,30.0,0.0,0.0,1742,0,0,0,0,0,8,3,0,1,0,8,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8,0,0,6,0,398,0
6037602105,1431,4500,2235,2265,3387,3113,352,32.4,44.3,1584,31.5,870,8.1,223,4.3,120,24.0,20.0,56.0,5.8,25.2,0.0,23505.0,1363,0,0,0,0,0,8,0,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,328,0
6037602106,2199,5540,2987,2553,4460,4251,478,32.1,41.1,1852,34.8,1291,12.1,447,2.9,106,13.1,11.6,75.4,8.0,28.6,0.0,32375.0,2124,0,0,0,0,0,1,4,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,2,0,256,0
6037602200,2614,8375,4470,3905,6217,5763,685,32.3,41.2,2687,19.9,1078,17.8,966,9.9,538,20.1,11.5,68.4,3.8,22.9,0.0,33453.0,2529,0,0,0,0,0,4,5,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,11,0,0,1,0,366,0
6037602301,2040,6367,3360,3007,4657,4541,677,35.6,51.3,2468,33.2,1416,19.9,848,9.7,412,8.2,3.3,88.4,3.1,27.7,0.0,0.0,1921,0,0,0,0,0,3,0,0,1,0,2,0,1,2,0,0,0,2,0,1,0,1,0,14,0,2,2,0,0,6,0,0,2,0,242,0
6037602302,1450,3819,2104,1715,2908,2878,433,39.1,56.5,1707,22.9,634,37.7,1044,20.0,553,2.4,1.9,95.7,1.3,22.9,0.0,0.0,1414,1,0,0,0,0,51,7,1,0,0,13,0,1,6,0,0,0,1,0,0,0,3,0,3,0,0,2,2,0,0,0,0,13,1,0,0
6037602402,2253,6397,3066,3331,4951,4621,784,38.4,49.2,2618,30.6,1327,10.9,471,5.0,216,17.7,14.9,67.4,4.5,24.5,0.0,0.0,2037,1,0,0,0,1,32,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,466,0
6037602403,1752,5494,2818,2676,4005,3871,411,30.5,36.4,1546,32.6,1149,10.8,380,5.2,184,18.7,14.0,67.4,13.3,28.0,0.0,25860.0,1669,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,322,0
6037602404,2122,6175,3027,3148,4487,4090,492,31.0,38.7,1859,25.1,913,16.3,592,4.9,178,17.3,13.9,68.9,4.3,30.6,0.0,0.0,2016,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,458,0
6037602504,1839,4216,1807,2409,3128,2982,257,30.5,23.7,780,34.5,920,20.8,553,3.9,105,21.8,19.5,58.8,5.6,31.9,0.0,29133.0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0
6037602505,1677,4121,2028,2093,2687,2579,147,27.9,28.2,823,26.3,621,15.2,359,3.1,73,40.5,13.6,46.0,10.3,33.7,0.0,0.0,1609,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,38,0
6037602506,1778,4376,1763,2613,3123,2917,315,29.6,38.7,1263,34.3,882,8.0,205,2.4,63,24.0,16.5,59.4,8.4,28.8,0.0,0.0,1677,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
6037602507,1757,4155,2162,1993,2813,2690,282,31.8,32.6,1011,33.6,811,15.3,369,5.0,122,30.3,16.3,53.4,12.6,33.8,0.0,30210.0,1607,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
6037602508,2591,6946,3356,3590,5170,4847,433,30.4,30.9,1710,31.7,1354,17.9,764,2.2,94,18.9,12.9,68.2,7.5,27.4,0.0,29060.0,2512,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,0,442,0
6037602509,1162,4090,1945,2145,2925,2628,315,29.2,40.5,1293,33.0,765,9.0,209,3.5,80,19.2,17.8,63.0,3.9,27.9,0.0,0.0,1089,0,0,1,0,0,16,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,8,0,3,0,0,2,0,666,0
6037602600,2956,8594,3915,4679,6694,6244,1622,40.4,39.5,2767,40.2,2281,12.6,717,7.2,408,11.8,11.7,76.5,8.3,28.6,0.0,27207.0,2893,0,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,8,0
6037602700,1175,3768,1814,1954,2891,2683,566,38.8,31.6,982,36.3,875,19.1,459,8.9,214,17.7,3.1,79.2,5.1,29.2,0.0,0.0,1175,0,0,0,0,0,24,2,0,1,0,16,0,2,1,0,0,0,0,0,0,0,0,0,6,0,2,14,4,0,8,0,0,16,0,54,0
6037602801,1226,3829,1898,1931,2923,2612,257,28.7,29.5,926,23.2,518,3.0,66,2.8,62,34.4,15.7,49.9,12.1,26.7,0.0,19162.0,1190,0,0,0,0,0,4,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,6,0,0,0,0,176,0
6037602802,1363,3825,1779,2046,3139,2947,585,38.9,34.2,1127,30.7,830,15.6,422,10.3,277,18.5,8.2,73.2,7.4,31.4,0.0,0.0,1290,0,0,0,0,0,0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,84,0
6037602900,1333,4193,2212,1981,3088,2803,337,34.2,44.0,1457,29.4,742,9.1,230,2.2,56,15.2,25.2,59.6,9.5,29.2,0.0,26914.0,1316,0,0,1,0,0,0,1,1,2,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,688,0
6037603001,2536,7029,3160,3869,5258,5009,870,35.9,43.4,2397,24.2,1143,14.2,671,5.9,280,22.5,20.8,56.7,0.0,29.8,0.0,0.0,2406,0,0,0,0,0,0,1,0,3,0,58,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,546,0
