,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
6075022901,1575,5347,3058,2289,4176,4082,368,32.9,27.4,1169,17.1,632,21.3,787,13.6,501,20.8,13.1,66.1,43.2,27.2,27.2,0.0,1434,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
6075022902,887,2547,1374,1173,2274,2175,250,36.6,32.4,746,17.4,353,33.3,676,17.5,356,11.9,1.9,86.2,33.8,31.9,0.0,0.0,794,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6075022903,1212,3111,1509,1602,2666,2612,291,35.3,29.8,799,27.8,690,28.1,697,14.4,358,13.1,2.0,84.8,29.5,28.8,0.0,0.0,1133,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
6075023001,1421,5080,2456,2624,4171,3983,713,42.4,52.5,2304,21.1,805,14.7,558,5.5,208,19.6,5.7,74.7,31.5,33.1,0.0,0.0,1335,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075023003,1245,4387,2065,2322,3460,3424,532,36.6,52.2,1879,32.8,1028,19.8,620,9.0,281,14.3,7.5,78.2,19.4,32.2,0.0,36137.0,1191,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075023102,1583,4667,2063,2604,3038,2949,360,28.0,16.3,537,35.7,948,13.8,367,3.6,96,43.2,10.0,46.9,31.4,33.9,0.0,0.0,1547,0.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
6075023103,1129,2922,1252,1670,1582,1375,90,20.3,21.7,376,31.6,383,13.0,157,1.1,13,39.3,38.5,22.2,20.7,28.6,0.0,0.0,1039,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,59.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0
6075023200,1344,4355,2182,2173,3250,3024,392,36.4,36.1,1240,32.0,910,11.5,326,4.4,124,26.2,4.7,69.0,28.1,31.5,0.0,0.0,1249,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,13.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
6075023300,1056,3218,1536,1682,2607,2535,369,42.3,58.1,1600,18.9,464,18.5,455,7.0,172,11.0,11.1,77.9,27.8,30.3,0.0,0.0,905,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0
6075023400,1052,2976,1504,1472,2220,2145,352,37.2,35.9,837,20.3,381,11.1,208,1.5,29,23.8,19.8,56.4,30.9,29.6,0.0,0.0,887,0.0,14.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075025100,1380,3422,1795,1627,2943,2886,400,41.2,48.0,1426,25.4,696,39.5,1081,23.2,634,7.9,2.9,89.2,22.7,30.9,0.0,0.0,1340,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075025200,2310,5948,2919,3029,4675,4590,660,35.9,43.7,2102,16.2,728,34.5,1550,31.9,1433,8.1,8.7,83.2,20.3,32.0,32.0,0.0,2155,1.0,7.0,2.0,0.0,0.0,10.0,6.0,6.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
6075025300,1969,4574,2394,2180,3902,3831,462,38.1,39.6,1579,19.4,697,33.0,1187,28.0,1008,10.8,5.0,84.2,41.3,32.1,32.1,0.0,1786,3.0,0.0,5.0,0.0,7.0,9.0,0.0,7.0,2.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
6075025401,1403,3309,1614,1695,2723,2622,330,38.8,37.8,1054,23.8,600,28.6,720,20.2,509,9.2,6.8,84.1,36.9,33.4,0.0,0.0,1244,0.0,9.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,38.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
6075025402,1162,3080,1542,1538,2462,2433,348,41.0,42.8,1085,23.3,537,38.4,883,21.6,498,5.8,0.8,93.4,31.6,36.8,0.0,0.0,1139,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075025403,1589,5154,2753,2401,4178,4077,564,38.0,39.0,1685,26.9,1032,19.8,757,10.7,410,11.9,13.5,74.6,38.2,34.2,34.2,0.0,1533,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075025500,2749,9303,4705,4598,7441,7186,1133,37.4,45.6,3505,32.3,2118,24.1,1580,11.4,751,7.2,8.6,84.3,28.2,29.7,0.0,0.0,2734,3.0,14.0,0.0,0.0,1.0,9.0,4.0,2.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6075025600,1743,5648,3028,2620,4706,4566,972,45.1,51.5,2503,25.6,1100,20.7,888,7.6,325,6.3,4.8,88.9,27.0,27.9,0.0,32969.0,1626,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075025701,1451,5074,2545,2529,4149,3888,863,40.6,43.9,1944,28.5,1026,20.1,724,4.2,150,12.5,5.4,82.1,27.1,32.4,32.4,0.0,1410,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075025702,1274,4911,2329,2582,3887,3788,794,41.9,50.2,2039,18.0,634,11.0,389,4.9,174,13.0,4.7,82.3,28.0,33.2,0.0,0.0,1149,3.0,0.0,0.0,0.0,2.0,10.0,10.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
6075025800,656,2035,898,1137,1589,1524,249,38.3,43.9,748,22.6,323,21.7,310,6.4,91,25.8,4.2,70.0,35.2,34.6,0.0,0.0,632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075025900,1487,4249,2073,2176,3662,3539,694,45.2,46.9,1764,24.2,816,23.0,775,13.7,462,6.3,3.6,90.1,23.0,33.0,0.0,0.0,1478,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075026001,1654,5751,2620,3131,4539,4340,647,38.8,41.8,1994,28.4,1140,15.4,619,3.6,146,14.0,10.0,76.0,39.7,34.1,34.1,0.0,1506,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
6075026002,1032,3497,1812,1685,2994,2935,607,44.9,39.5,1219,28.0,771,20.1,554,10.7,295,5.7,5.1,89.2,37.4,36.0,36.0,0.0,984,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075026003,1449,4976,2653,2323,4231,4164,555,39.9,48.3,2103,30.7,1186,16.6,643,4.6,177,6.4,7.2,86.3,29.4,29.3,29.3,0.0,1398,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6075026004,1271,5015,2610,2405,4166,4043,593,37.6,48.6,2104,28.5,1075,21.4,809,5.5,207,9.1,10.7,80.2,44.1,35.6,0.0,29767.0,1240,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075026100,2013,6934,3007,3927,5800,5581,1128,41.8,48.3,2863,26.8,1363,20.9,1066,6.0,306,11.6,7.8,80.6,40.7,32.7,0.0,0.0,2000,1.0,0.0,2.0,0.0,0.0,18.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6075026200,2077,7746,3811,3935,6414,6242,1120,42.4,49.7,3254,21.2,1242,18.2,1066,7.4,431,8.6,12.0,79.3,29.6,35.5,35.5,0.0,1980,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075026301,1398,4750,2323,2427,4064,3937,727,40.6,42.4,1787,21.3,782,25.3,927,3.7,136,13.5,11.7,74.7,30.8,33.4,33.4,0.0,1377,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
6075026302,1536,4785,2356,2429,4194,4083,810,44.7,50.9,2201,26.0,986,22.8,863,6.3,240,7.5,7.6,84.9,25.0,37.0,0.0,0.0,1521,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,49.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0
6075026303,1349,5218,2751,2467,4081,3957,806,42.1,51.0,2179,26.3,969,11.8,433,4.5,164,12.0,16.7,71.3,32.4,33.0,0.0,37235.0,1244,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075026401,1084,3937,1989,1948,3254,3148,704,45.2,44.4,1482,20.7,601,11.5,332,2.3,68,12.7,10.3,77.0,35.5,37.6,37.6,0.0,1062,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075026402,1218,4407,2174,2233,3617,3530,492,37.8,47.7,1801,26.9,870,24.5,792,4.6,149,7.4,5.5,87.1,27.1,34.1,0.0,0.0,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075026403,1169,3655,1804,1851,3076,2878,655,44.6,51.3,1626,21.3,557,19.1,499,2.8,72,15.9,9.1,75.0,36.7,33.2,0.0,0.0,1041,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075026404,717,2377,1104,1273,1901,1794,348,41.3,43.9,896,28.4,463,8.7,142,2.6,43,16.2,18.5,65.3,30.9,36.6,0.0,0.0,685,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
6075030101,2179,4895,2492,2403,4385,4271,428,36.5,34.0,1518,19.5,811,40.6,1684,29.5,1226,12.3,3.1,84.6,42.0,31.7,31.7,52027.0,2096,2.0,3.0,10.0,0.0,0.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,2.0,0.0,0.0,5.0,1.0,8.0,0.0
6075030102,2353,5095,2500,2595,4376,3999,649,34.1,44.0,1950,11.9,454,39.9,1516,43.0,1636,7.3,0.7,92.1,29.1,33.7,0.0,67119.0,2193,0.0,2.0,1.0,0.0,0.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
6075030201,2000,4233,2020,2213,3666,3650,491,35.8,43.2,1619,14.0,484,41.9,1449,30.9,1070,8.6,6.0,85.4,32.4,33.4,0.0,0.0,1917,0.0,0.0,5.0,0.0,0.0,8.0,10.0,2.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,64.0,29.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
6075030202,2154,4467,2050,2417,4016,3990,390,33.8,46.5,1904,17.8,693,39.8,1552,31.7,1237,11.0,5.5,83.5,42.9,31.3,0.0,0.0,2109,8.0,0.0,7.0,0.0,1.0,8.0,2.0,5.0,2.0,0.0,0.0,3.0,17.0,5.0,0.0,2.0,5.0,45.0,24.0,6.0,7.0,0.0,1.0,2.0,0.0,2.0,1.0,52.0,0.0,13.0,0.0,0.0,0.0,7.0,2.0,0.0
6075030301,2570,6101,2837,3264,5224,5195,1132,39.2,53.7,2817,15.3,758,35.2,1743,31.9,1575,7.2,1.2,91.6,27.3,33.0,0.0,0.0,2376,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
6075030302,1462,4171,2014,2157,3481,3453,645,42.9,52.5,1895,18.4,568,45.4,1404,22.3,691,9.6,4.6,85.8,30.2,34.4,0.0,58828.0,1448,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6075030400,2044,5373,2539,2834,4428,4290,903,44.7,53.7,2484,22.4,896,28.6,1143,31.1,1243,7.6,2.9,89.5,32.1,34.3,34.3,71611.0,1964,0.0,0.0,0.0,0.0,0.0,8.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,54.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
6075030500,1058,2820,1575,1245,2387,2363,754,48.2,44.7,1123,21.8,512,32.3,758,21.0,492,5.8,2.8,91.5,24.5,29.0,0.0,65078.0,1008,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075030600,903,2243,1168,1075,1726,1709,524,46.5,59.4,1066,24.2,402,30.8,512,32.8,544,2.1,1.1,96.8,20.2,29.3,0.0,0.0,885,1.0,0.0,0.0,0.0,2.0,10.0,4.0,5.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,43.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
6075030700,2792,6952,3714,3238,5681,5601,1181,45.3,60.1,3454,20.4,1116,32.1,1754,30.1,1646,5.7,6.3,88.0,18.0,30.4,0.0,0.0,2618,0.0,7.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,71.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6075030800,2402,5681,2865,2816,4693,4634,1294,49.0,62.1,3028,16.0,708,44.7,1978,27.4,1211,3.2,4.2,92.5,42.4,29.1,0.0,0.0,2152,12.0,0.0,1.0,2.0,3.0,17.0,9.0,9.0,11.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,1.0,25.0,22.0,3.0,4.0,0.0,3.0,2.0,0.0,2.0,13.0,132.0,0.0,19.0,0.0,1.0,0.0,5.0,10.0,0.0
6075030900,2490,6788,3433,3355,5466,5352,1420,49.2,59.2,3426,18.5,898,38.1,1854,27.0,1315,9.4,1.4,89.2,21.2,33.9,33.9,0.0,2308,5.0,13.0,1.0,0.0,2.0,9.0,10.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,117.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0
6075031000,1358,3674,1853,1821,2987,2948,709,46.8,54.3,1698,21.4,605,38.7,1093,23.9,676,5.4,3.3,91.3,21.9,28.6,0.0,0.0,1312,0.0,2.0,4.0,0.0,1.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075031100,2652,6616,3331,3285,5689,5557,913,39.4,43.4,2506,23.9,1252,39.3,2057,18.5,967,7.1,3.6,89.4,32.7,28.9,0.0,0.0,2462,0.0,1.0,6.0,1.0,0.0,14.0,8.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,65.0,1.0,1.0,2.0,0.0,2.0,2.0,100.0,0.0
6075031201,1973,7110,3349,3761,6248,5916,1019,42.6,45.4,2902,26.0,1371,22.7,1197,11.4,599,14.5,14.1,71.4,41.0,34.9,0.0,0.0,1891,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075031202,914,3213,1552,1661,2765,2680,578,43.4,45.1,1288,32.6,784,14.6,352,9.2,222,13.5,4.2,82.3,35.2,31.3,31.3,0.0,885,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075031301,1377,4594,2359,2235,3882,3656,744,41.9,46.5,1870,26.4,884,23.1,773,13.5,450,10.8,12.7,76.6,26.3,36.4,0.0,0.0,1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075031302,1961,6376,3087,3289,5092,4884,879,36.5,41.1,2136,27.2,1158,24.3,1032,10.3,439,20.6,5.2,74.3,37.9,34.4,0.0,0.0,1905,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075031400,1975,6968,3604,3364,5722,5631,912,39.7,41.8,2485,28.2,1418,14.6,734,6.3,316,15.3,18.0,66.7,27.7,36.4,0.0,0.0,1822,0.0,15.0,1.0,0.0,0.0,8.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075032601,1856,4638,2307,2331,4038,3989,673,39.0,47.7,1995,27.7,1020,33.5,1232,18.2,672,6.5,5.5,87.9,38.5,33.7,33.7,0.0,1787,14.0,2.0,8.0,0.0,4.0,9.0,3.0,2.0,4.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,3.0,20.0,20.0,4.0,2.0,0.0,0.0,6.0,0.0,4.0,3.0,58.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0
