,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
36081070300,860,2007,862,1145,1552,1502,414,40.2,57.3,952,18.8,271,23.1,334,16.9,244,4.4,15.0,80.6,53.1,42.8,0.0,0.0,734,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36081070700,992,2262,1068,1194,1842,1715,384,45.7,66.8,1269,23.6,390,22.3,369,31.5,520,8.2,2.3,89.5,43.9,41.2,0.0,0.0,913,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081070900,1148,2555,1163,1392,2067,2031,470,43.2,52.5,1108,15.6,290,36.0,670,27.7,516,5.4,5.3,89.3,63.6,46.3,0.0,0.0,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081071100,2898,5948,2981,2967,4786,4741,1100,41.5,50.2,2452,14.2,666,27.0,1267,24.6,1156,16.0,3.8,80.2,54.7,40.6,40.6,0.0,2766,1.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081071303,2828,5318,2807,2511,4589,4486,776,40.2,58.1,2688,17.0,753,29.5,1311,32.6,1445,6.1,3.4,90.5,62.5,42.9,0.0,0.0,2751,3.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36081071304,3216,6191,2864,3327,5339,5193,1403,51.1,45.9,2482,26.2,1296,28.6,1418,19.0,942,21.8,7.5,70.7,55.1,41.9,0.0,0.0,3038,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
36081071305,2534,4841,2381,2460,3991,3919,810,39.5,50.0,2051,17.2,653,35.5,1348,24.8,942,9.5,4.7,85.7,70.9,43.1,0.0,0.0,2382,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081071306,2922,6256,2954,3302,5017,4790,721,36.8,51.0,2593,25.2,1139,33.9,1532,16.8,761,18.0,7.0,75.0,60.3,39.6,0.0,0.0,2801,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081071600,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,31.0,22.0,0.0,1.0,164.0,1.0,7.0,1.0,0.0,2.0,10.0,13.0,29.0,0.0,1.0,4.0,17.0,8.0,20.0,27.0,0.0,0.0,1.0,0.0,0.0,4.0,88.0,0.0,9.0,0.0,1.0,14.0,3.0,0.0,0.0
36081071701,2676,5571,2538,3033,4747,4620,1305,46.0,46.3,2243,17.4,793,30.5,1392,20.8,947,12.9,4.3,82.8,61.3,39.9,39.9,56141.0,2486,5.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36081071702,1961,3865,1915,1950,3122,3068,809,41.9,44.0,1384,26.2,755,33.5,964,22.0,634,15.2,8.4,76.3,65.7,46.8,0.0,0.0,1914,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36081071900,1044,2587,1370,1217,2207,2067,408,39.7,43.6,978,22.1,428,27.0,523,13.5,262,15.5,8.5,76.0,58.6,43.9,0.0,42304.0,999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081072100,2380,4751,2307,2444,4175,3958,930,45.8,48.7,2060,32.8,1241,22.7,857,20.6,780,14.4,13.5,72.1,55.9,41.3,0.0,0.0,2168,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081072300,875,1965,1005,960,1502,1472,479,45.2,59.7,940,13.4,186,35.5,493,35.2,489,2.3,1.4,96.3,53.6,38.9,38.9,0.0,712,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081072900,507,1147,538,609,926,902,235,48.2,66.8,635,16.5,138,36.1,302,21.8,182,7.7,3.6,88.8,41.4,46.1,0.0,50800.0,411,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081073100,585,1501,640,861,1152,1129,258,41.1,57.4,681,20.4,214,23.6,247,30.5,319,6.9,1.5,91.6,40.1,39.6,0.0,0.0,528,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081073700,1169,1748,720,1028,1530,1530,271,42.6,51.6,795,10.9,162,36.3,542,35.9,535,5.4,5.7,89.0,55.1,38.6,0.0,59375.0,1038,2.0,3.0,6.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
36081073900,2833,5442,2291,3151,4376,4339,1180,43.1,41.9,1885,22.8,978,26.2,1123,34.2,1467,5.3,4.7,90.1,62.4,40.3,0.0,0.0,2772,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081074100,1669,3021,1465,1556,2558,2500,569,44.5,51.1,1319,13.3,322,32.7,790,32.9,795,6.5,6.8,86.8,58.6,41.9,0.0,61644.0,1547,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081074300,2002,4654,2183,2471,3733,3578,988,41.1,51.6,2024,25.1,858,25.0,856,15.6,533,7.5,6.0,86.5,51.8,38.3,0.0,0.0,1833,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081074500,1619,3836,1972,1864,3024,2944,770,39.7,53.7,1711,20.9,582,27.9,776,11.1,308,16.3,8.0,75.7,44.1,36.6,0.0,0.0,1505,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081074700,1434,3433,1723,1710,2822,2697,558,43.1,53.2,1540,23.5,605,24.1,619,16.3,420,9.0,13.0,78.0,59.8,39.0,0.0,45191.0,1364,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
36081074900,587,1488,755,733,1139,1097,353,48.9,62.7,769,6.0,62,30.1,309,48.3,495,2.0,0.3,97.7,45.9,38.2,0.0,0.0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081075701,2777,5053,2136,2917,4251,4230,1061,40.6,47.3,2021,20.6,851,31.8,1312,37.6,1550,5.7,5.9,88.4,73.1,40.8,0.0,0.0,2651,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
36081075702,2372,4565,2091,2474,3798,3798,1016,45.6,48.0,1849,15.8,581,31.8,1172,35.9,1321,10.8,3.6,85.7,75.7,44.3,0.0,67866.0,2205,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081076901,2329,4172,1741,2431,3345,3345,571,37.9,55.0,1850,16.0,523,38.9,1269,29.8,972,3.4,3.9,92.7,75.0,44.1,0.0,0.0,2020,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36081076902,711,1486,757,729,1180,1162,224,37.3,59.6,717,19.1,215,32.9,370,29.4,330,6.5,4.7,88.8,82.0,46.6,0.0,61336.0,661,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36081077300,1212,2189,1037,1152,1791,1775,357,38.9,51.1,920,11.3,195,31.7,547,39.0,673,9.2,3.9,86.9,67.8,44.7,0.0,0.0,1081,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36081077500,1053,2014,985,1029,1682,1578,330,42.5,48.7,858,31.8,467,22.1,325,26.2,385,7.8,7.1,85.1,39.6,40.2,0.0,0.0,860,0.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
36081077902,1725,5382,2692,2690,3588,3412,772,31.8,63.8,2405,17.5,554,26.0,826,29.8,946,9.6,5.6,84.8,31.5,37.9,0.0,53750.0,1636,6.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36081077903,1210,3130,1513,1617,2431,2343,394,39.8,63.7,1560,17.4,387,28.6,637,20.4,454,8.1,3.8,88.1,56.6,45.2,0.0,0.0,1096,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081077904,2264,6812,3368,3444,5029,4717,813,35.1,56.0,2897,23.6,1023,24.9,1077,9.9,429,15.2,14.7,70.1,49.2,42.4,0.0,0.0,2195,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36081077905,1214,2673,1244,1429,2282,2208,506,41.9,42.7,1005,23.3,462,33.2,659,22.6,447,7.5,3.6,88.9,53.0,49.7,0.0,0.0,1114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081077906,1466,3241,1493,1748,2531,2427,521,35.1,48.7,1293,22.0,497,22.7,514,19.3,437,10.8,8.7,80.5,55.5,45.9,0.0,40707.0,1235,2.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081077907,1038,3186,1407,1779,2222,2135,341,26.7,51.2,1174,19.0,325,24.6,421,21.6,369,16.3,9.6,74.1,26.7,38.4,0.0,40556.0,950,2.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081077908,1455,4364,2390,1974,3370,2928,350,30.9,42.2,1458,22.8,605,17.6,467,13.5,359,17.5,9.7,72.8,36.2,37.6,0.0,0.0,1409,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081078800,565,1575,824,751,1270,1208,195,40.4,35.6,480,35.9,383,6.2,66,5.3,57,14.5,7.9,77.5,38.8,47.1,0.0,0.0,507,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081079000,818,2508,1242,1266,2023,1938,194,36.5,34.9,726,20.7,367,15.4,272,4.2,75,21.5,5.6,72.9,48.5,54.0,0.0,30750.0,739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36081079200,796,2599,1218,1381,1806,1673,276,32.0,38.6,733,24.9,386,18.1,281,6.7,104,16.7,4.2,79.0,39.1,57.6,0.0,41209.0,753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
36081079300,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081079701,2943,7057,3077,3980,5746,5617,1353,41.2,59.6,3513,21.2,1132,25.3,1355,17.5,937,17.6,14.2,68.3,66.9,47.5,0.0,0.0,2805,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36081079702,1702,4914,2567,2347,4176,3989,662,41.1,61.6,2662,24.3,902,13.1,487,5.5,203,23.9,19.0,57.1,48.7,38.4,0.0,0.0,1607,0.0,29.0,8.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,19.0,2.0,0.0,0.0
36081079900,1085,3405,1717,1688,2663,2561,448,39.6,55.7,1600,16.2,392,13.8,334,6.6,160,21.4,14.1,64.5,42.4,39.7,0.0,0.0,1004,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36081080301,1381,4855,2293,2562,3992,3831,457,33.9,52.9,2190,18.8,659,11.1,390,5.0,175,12.0,18.4,69.6,42.1,43.5,0.0,0.0,1318,1.0,0.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081080302,1146,3538,1607,1931,2814,2622,667,40.2,60.8,1768,20.4,517,15.8,400,16.7,422,4.3,17.4,78.3,34.0,45.2,0.0,41855.0,1071,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081080900,2859,7181,3064,4117,5832,5415,1125,41.8,53.0,3214,25.8,1270,23.1,1134,15.0,740,6.2,10.8,82.9,40.3,40.5,0.0,0.0,2734,0.0,0.0,6.0,3.0,2.0,51.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,2.0
36081081400,1067,3978,1644,2334,2903,2738,521,34.0,39.1,1204,24.4,620,14.7,372,4.5,115,17.7,9.2,73.1,45.2,48.2,0.0,30240.0,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081081800,1085,4381,2240,2141,3276,3024,378,33.6,42.6,1454,22.8,614,8.1,217,3.7,100,25.6,11.6,62.8,50.6,50.8,0.0,26745.0,1052,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081083700,1656,5523,2815,2708,4576,4381,908,41.5,54.1,2608,15.3,597,15.3,595,7.7,302,16.0,14.6,69.3,41.7,42.5,0.0,24118.0,1539,0.0,23.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081083800,1788,6247,3017,3230,4831,4662,715,38.2,45.7,2310,27.8,1156,15.2,631,3.4,140,11.3,15.4,73.3,41.9,48.4,0.0,0.0,1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36081084000,1958,6455,2979,3476,5023,4873,630,38.4,57.1,3014,21.2,957,14.8,667,4.9,223,8.5,14.9,76.5,43.3,49.0,49.0,0.0,1869,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081084500,2189,4484,2056,2428,4039,3914,1330,49.7,47.9,1959,20.8,783,9.5,359,6.8,257,22.3,22.8,54.8,34.8,39.6,0.0,27252.0,1954,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
36081084601,925,2671,1373,1298,2074,1990,378,41.4,44.9,981,19.8,371,18.3,343,5.2,98,8.7,11.2,80.1,35.6,49.4,0.0,0.0,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081084602,289,1256,732,524,927,898,95,34.9,39.6,383,28.1,238,12.5,106,3.8,32,22.7,13.9,63.4,42.2,44.6,0.0,0.0,274,0.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
36081084900,2569,7392,3516,3876,5717,5467,771,39.1,58.8,3563,14.5,747,5.7,293,1.2,62,29.3,26.7,44.0,38.1,36.9,0.0,20168.0,2226,2.0,1.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36081085300,2088,4526,1967,2559,4023,3959,708,48.2,49.5,2068,18.1,654,18.2,657,13.3,480,23.7,21.9,54.3,49.1,39.4,0.0,0.0,1759,6.0,7.0,23.0,0.0,3.0,14.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,28.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0
